Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,County,District,Ward,District Code,Ward Code,Country,County Code,Constituency,Introduced,Terminated,Parish,National Park,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code,Local authority,MSOA Code,Middle layer super output area,Parish Code,Census output area,Constituency Code,Index of Multiple Deprivation,Quality,User Type,Last updated,Nearest station,Distance to station,Postcode area,Postcode district,Police force,Water company,Plus Code,Average Income,Sewage Company,Travel To Work Area,ITL level 2,ITL level 3
RG14 5SL,No,51.400916,-1.312822,447900,167100,SU479670,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",1980-01-01,2000-10-01,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 019D","Urban city and town",South East,75,,E01016348,,E02003385,"Newbury Central & Greenham",E04001207,E00082574,E14000830,20162,8,1,2021-09-22,"Newbury Racecourse",0.442341,RG,RG14,"Thames Valley","Thames Water",9C3WCM2P+9V,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 5SN,Yes,51.403128,-1.312717,447905,167346,SU479673,"","West Berkshire","Newbury Clay Hill",E06000037,E05012142,England,E99999999,"Newbury",1980-01-01,,"Newbury","",7,3,"Newbury/Thatcham","Newbury","West Berkshire 019B","Urban city and town",South East,73,,E01016346,,E02003385,"Newbury Central & Greenham",E04001207,E00082571,E14000830,14559,1,0,2021-09-22,"Newbury Racecourse",0.620614,RG,RG14,"Thames Valley","Thames Water",9C3WCM3P+7W,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 5SP,Yes,51.400159,-1.317117,447602,167013,SU476670,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",1980-01-01,,"Newbury","",65,32,"Newbury/Thatcham","Newbury","West Berkshire 019D","Urban city and town",South East,75,,E01016348,,E02003385,"Newbury Central & Greenham",E04001207,E00082574,E14000830,20162,1,0,2021-09-22,"Newbury",0.486131,RG,RG14,"Thames Valley","Thames Water",9C3WCM2M+35,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 5SQ,Yes,51.399168,-1.307726,448256,166909,SU482669,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",1992-01-01,,"Greenham","",,,"Newbury/Thatcham","Newbury","West Berkshire 019A","Urban city and town",South East,76,,E01016293,,E02003385,"Newbury Central & Greenham",E04001173,E00082301,E14000830,22265,1,0,2021-09-22,"Newbury Racecourse",0.0787157,RG,RG14,"Thames Valley","Thames Water",9C3W9MXR+MW,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 5SR,Yes,51.400272,-1.317949,447544,167025,SU475670,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",1980-01-01,,"Newbury","",35,18,"Newbury/Thatcham","Newbury","West Berkshire 019D","Urban city and town",South East,76,,E01016348,,E02003385,"Newbury Central & Greenham",E04001207,E00082574,E14000830,20162,1,0,2021-09-22,"Newbury",0.448185,RG,RG14,"Thames Valley","Thames Water",9C3WCM2J+4R,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 5SS,Yes,51.399614,-1.311605,447986,166956,SU479669,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",1980-01-01,,"Newbury","",4,2,"Newbury/Thatcham","Newbury","West Berkshire 019D","Urban city and town",South East,77,,E01016348,,E02003385,"Newbury Central & Greenham",E04001207,E00082576,E14000830,20162,1,0,2021-09-22,"Newbury Racecourse",0.293303,RG,RG14,"Thames Valley","Thames Water",9C3W9MXQ+R9,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 5ST,Yes,51.399126,-1.311052,448025,166902,SU480669,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",1980-01-01,,"Newbury","",27,11,"Newbury/Thatcham","Newbury","West Berkshire 019D","Urban city and town",South East,78,,E01016348,,E02003385,"Newbury Central & Greenham",E04001207,E00082576,E14000830,20162,1,0,2021-09-22,"Newbury Racecourse",0.237304,RG,RG14,"Thames Valley","Thames Water",9C3W9MXQ+MH,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 5SU,Yes,51.399083,-1.308408,448209,166899,SU482668,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",1990-02-01,,"Greenham","",,,"Newbury/Thatcham","Newbury","West Berkshire 019A","Urban city and town",South East,76,,E01016293,,E02003385,"Newbury Central & Greenham",E04001173,E00082301,E14000830,22265,1,1,2021-09-22,"Newbury Racecourse",0.0809766,RG,RG14,"Thames Valley","Thames Water",9C3W9MXR+JJ,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 5SW,No,51.400933,-1.315697,447700,167100,SU476670,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",1998-12-01,1999-12-01,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 019D","Urban city and town",South East,75,,E01016348,,E02003385,"Newbury Central & Greenham",E04001207,E00082574,E14000830,20162,8,1,2021-09-22,"Newbury Racecourse",0.61256,RG,RG14,"Thames Valley","",9C3WCM2M+9P,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 5SX,Yes,51.401199,-1.313479,447854,167131,SU478671,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",1980-01-01,,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 019D","Urban city and town",South East,75,,E01016348,,E02003385,"Newbury Central & Greenham",E04001207,E00082574,E14000830,20162,1,1,2021-09-22,"Newbury Racecourse",0.497599,RG,RG14,"Thames Valley","Thames Water",9C3WCM2P+FJ,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 5SY,Yes,51.399705,-1.310281,448078,166967,SU480669,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",1980-01-01,,"Newbury","",23,8,"Newbury/Thatcham","Newbury","West Berkshire 019D","Urban city and town",South East,77,,E01016348,,E02003385,"Newbury Central & Greenham",E04001207,E00082576,E14000830,20162,1,0,2021-09-22,"Newbury Racecourse",0.220701,RG,RG14,"Thames Valley","Thames Water",9C3W9MXQ+VV,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 5SZ,No,51.400009,-1.311398,448000,167000,SU480670,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",1980-01-01,1995-01-01,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 019D","Urban city and town",South East,76,,E01016348,,E02003385,"Newbury Central & Greenham",E04001207,E00082576,E14000830,20162,8,1,2021-09-22,"Newbury Racecourse",0.303039,RG,RG14,"Thames Valley","",9C3WCM2Q+2C,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 5TA,Yes,51.399285,-1.309195,448154,166921,SU481669,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",1980-01-01,,"Newbury","",66,30,"Newbury/Thatcham","Newbury","West Berkshire 019D","Urban city and town",South East,77,,E01016348,,E02003385,"Newbury Central & Greenham",E04001207,E00082576,E14000830,20162,1,0,2021-09-22,"Newbury Racecourse",0.133214,RG,RG14,"Thames Valley","Thames Water",9C3W9MXR+P8,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 5TB,Yes,51.398816,-1.313539,447852,166866,SU478668,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",1980-01-01,,"Newbury","",1,1,"Newbury/Thatcham","Newbury","West Berkshire 019D","Urban city and town",South East,78,,E01016348,,E02003385,"Newbury Central & Greenham",E04001207,E00082576,E14000830,20162,1,0,2021-09-22,"Newbury Racecourse",0.399877,RG,RG14,"Thames Valley","Thames Water",9C3W9MXP+GH,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 5TD,No,51.402037,-1.312316,447934,167225,SU479672,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",1980-01-01,2003-11-01,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 019B","Urban city and town",South East,74,,E01016346,,E02003385,"Newbury Central & Greenham",E04001207,E00082571,E14000830,14559,1,1,2021-09-22,"Newbury Racecourse",0.505906,RG,RG14,"Thames Valley","Thames Water",9C3WCM2Q+R3,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 5TE,Yes,51.403524,-1.297755,448945,167400,SU489673,"","West Berkshire","Newbury Clay Hill",E06000037,E05012142,England,E99999999,"Newbury",1996-06-01,,"Newbury","",98,40,"Newbury/Thatcham","Newbury","West Berkshire 013B","Urban city and town",South East,75,,E01016280,,E02003379,"Newbury Clay Hill",E04001207,E00082242,E14000830,17000,1,0,2021-09-22,"Newbury Racecourse",0.89518,RG,RG14,"Thames Valley","Thames Water",9C3WCP32+CV,57400,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 5TF,Yes,51.403949,-1.296517,449031,167448,SU490674,"","West Berkshire","Newbury Clay Hill",E06000037,E05012142,England,E99999999,"Newbury",1996-06-01,,"Newbury","",40,22,"Newbury/Thatcham","Newbury","West Berkshire 013B","Urban city and town",South East,74,,E01016280,,E02003379,"Newbury Clay Hill",E04001207,E00082242,E14000830,17000,1,0,2021-09-22,"Newbury Racecourse",0.991762,RG,RG14,"Thames Valley","Thames Water",9C3WCP33+H9,57400,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 5TG,No,51.399749,-1.306917,448312,166974,SU483669,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",1980-01-01,2002-03-01,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 019D","Urban city and town",South East,75,,E01016348,,E02003385,"Newbury Central & Greenham",E04001207,E00082576,E14000830,20162,1,1,2021-09-22,"Newbury Racecourse",0.155633,RG,RG14,"Thames Valley","Thames Water",9C3W9MXV+V6,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 5TH,Yes,51.394646,-1.283738,449930,166422,SU499664,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",1995-12-01,,"Greenham","",16,6,"","","West Berkshire 019A","Rural hamlet and isolated dwellings",South East,72,,E01016293,,E02003385,"Newbury Central & Greenham",E04001173,E00082305,E14000830,22265,1,0,2021-09-22,"Newbury Racecourse",1.7212,RG,RG14,"Thames Valley","Thames Water",9C3W9PV8+VG,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 5TJ,Yes,51.399777,-1.293548,449242,166986,SU492669,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",1980-01-01,,"Greenham","",,,"Newbury/Thatcham","Newbury","West Berkshire 019A","Rural hamlet and isolated dwellings",South East,73,,E01016293,,E02003385,"Newbury Central & Greenham",E04001173,E00082305,E14000830,22265,1,1,2021-09-22,"Newbury Racecourse",0.998752,RG,RG14,"Thames Valley","Thames Water",9C3W9PX4+WH,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 5TL,Yes,51.399431,-1.292849,449291,166948,SU492669,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",1988-03-01,,"Greenham","",,,"Newbury/Thatcham","Newbury","West Berkshire 019A","Rural hamlet and isolated dwellings",South East,72,,E01016293,,E02003385,"Newbury Central & Greenham",E04001173,E00082305,E14000830,22265,1,0,2021-09-22,"Newbury Racecourse",1.04204,RG,RG14,"Thames Valley","Thames Water",9C3W9PX4+QV,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 5TN,Yes,51.398839,-1.290193,449476,166884,SU494668,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",1988-03-01,,"Greenham","",,,"Newbury/Thatcham","Newbury","West Berkshire 019A","Rural hamlet and isolated dwellings",South East,73,,E01016293,,E02003385,"Newbury Central & Greenham",E04001173,E00082305,E14000830,22265,1,0,2021-09-22,"Newbury Racecourse",1.22132,RG,RG14,"Thames Valley","Thames Water",9C3W9PX5+GW,54600,"Southern Water","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 5TP,No,51.399279,-1.299047,448860,166927,SU488669,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",1980-01-01,2009-06-01,"Greenham","",,,"","","West Berkshire 019A","Urban city and town",South East,74,,E01016293,,E02003385,"Newbury Central & Greenham",E04001173,E00082301,E14000830,22265,1,0,2021-09-22,"Newbury Racecourse",0.613534,RG,RG14,"Thames Valley","Thames Water",9C3W9PX2+P9,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 5TQ,Yes,51.399323,-1.304868,448455,166928,SU484669,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",1992-01-01,,"Greenham","",,,"Newbury/Thatcham","Newbury","West Berkshire 019A","Urban city and town",South East,75,,E01016293,,E02003385,"Newbury Central & Greenham",E04001173,E00082301,E14000830,22265,1,0,2021-09-22,"Newbury Racecourse",0.22465,RG,RG14,"Thames Valley","Thames Water",9C3W9MXW+P3,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 5TR,Yes,51.399776,-1.303970,448517,166979,SU485669,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",1980-01-01,,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 019B","Urban city and town",South East,75,,E01016346,,E02003385,"Newbury Central & Greenham",E04001207,E00082571,E14000830,14559,1,1,2021-09-22,"Newbury Racecourse",0.30302,RG,RG14,"Thames Valley","Thames Water",9C3W9MXW+WC,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 5TS,Yes,51.398929,-1.296158,449061,166890,SU490668,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",2017-01-01,,"Greenham","",,,"Newbury/Thatcham","Newbury","West Berkshire 019A","Rural hamlet and isolated dwellings",South East,74,,E01016293,,E02003385,"Newbury Central & Greenham",E04001173,E00082305,E14000830,22265,1,0,2021-09-22,"Newbury Racecourse",0.808728,RG,RG14,"Thames Valley","Thames Water",9C3W9PX3+HG,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 5TT,No,51.399416,-1.302452,448623,166940,SU486669,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",1980-01-01,1997-12-01,"Greenham","",,,"Newbury/Thatcham","Newbury","West Berkshire 019A","Urban city and town",South East,75,,E01016293,,E02003385,"Newbury Central & Greenham",E04001173,E00082301,E14000830,22265,8,1,2021-09-22,"Newbury Racecourse",0.385593,RG,RG14,"Thames Valley","",9C3W9MXX+Q2,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 5TU,Yes,51.398572,-1.292224,449335,166853,SU493668,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",1984-02-01,,"Greenham","",,,"Newbury/Thatcham","Newbury","West Berkshire 019A","Rural hamlet and isolated dwellings",South East,73,,E01016293,,E02003385,"Newbury Central & Greenham",E04001173,E00082305,E14000830,22265,1,0,2021-09-22,"Newbury Racecourse",1.07986,RG,RG14,"Thames Valley","Thames Water",9C3W9PX5+C4,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 5TW,No,51.398991,-1.290067,449485,166901,SU494669,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",1995-07-01,2006-09-01,"Greenham","",,,"Newbury/Thatcham","Newbury","West Berkshire 019A","Rural hamlet and isolated dwellings",South East,73,,E01016293,,E02003385,"Newbury Central & Greenham",E04001173,E00082305,E14000830,22265,1,1,2021-09-22,"Newbury Racecourse",1.23074,RG,RG14,"Thames Valley","",9C3W9PX5+HX,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 5TX,Yes,51.399790,-1.292815,449293,166988,SU492669,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",1997-12-01,,"Greenham","",,,"Newbury/Thatcham","Newbury","West Berkshire 019A","Rural hamlet and isolated dwellings",South East,72,,E01016293,,E02003385,"Newbury Central & Greenham",E04001173,E00082305,E14000830,22265,1,0,2021-09-22,"Newbury Racecourse",1.04925,RG,RG14,"Thames Valley","Thames Water",9C3W9PX4+WV,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 5TY,No,51.399384,-1.294057,449207,166942,SU492669,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",1980-01-01,2000-09-01,"Greenham","",,,"Newbury/Thatcham","Newbury","West Berkshire 019A","Rural hamlet and isolated dwellings",South East,73,,E01016293,,E02003385,"Newbury Central & Greenham",E04001173,E00082305,E14000830,22265,1,1,2021-09-22,"Newbury Racecourse",0.95821,RG,RG14,"Thames Valley","",9C3W9PX4+Q9,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 5TZ,Yes,51.397369,-1.288008,449630,166722,SU496667,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",1987-10-01,,"Greenham","",,,"Newbury/Thatcham","Newbury","West Berkshire 019A","Rural hamlet and isolated dwellings",South East,74,,E01016293,,E02003385,"Newbury Central & Greenham",E04001173,E00082305,E14000830,22265,1,1,2021-09-22,"Newbury Racecourse",1.37745,RG,RG14,"Thames Valley","Thames Water",9C3W9PW6+WQ,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 5UA,No,51.399024,-1.297038,449000,166900,SU490668,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",1987-10-01,1995-01-01,"Greenham","",,,"","","West Berkshire 019A","Rural hamlet and isolated dwellings",South East,75,,E01016293,,E02003385,"Newbury Central & Greenham",E04001173,E00082305,E14000830,22265,8,1,2021-09-22,"Newbury Racecourse",0.748663,RG,RG14,"Thames Valley","",9C3W9PX3+J5,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 5UB,No,51.399384,-1.294057,449207,166942,SU492669,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",2000-12-01,2011-07-01,"Greenham","",,,"Newbury/Thatcham","Newbury","West Berkshire 019A","Rural hamlet and isolated dwellings",South East,73,,E01016293,,E02003385,"Newbury Central & Greenham",E04001173,E00082305,E14000830,22265,1,1,2021-09-22,"Newbury Racecourse",0.95821,RG,RG14,"Thames Valley","",9C3W9PX4+Q9,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 5UD,No,51.398788,-1.295073,449137,166875,SU491668,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",1980-01-01,2007-03-01,"Greenham","",,,"Newbury/Thatcham","Newbury","West Berkshire 019A","Rural hamlet and isolated dwellings",South East,73,,E01016293,,E02003385,"Newbury Central & Greenham",E04001173,E00082305,E14000830,22265,1,1,2021-09-22,"Newbury Racecourse",0.883024,RG,RG14,"Thames Valley","",9C3W9PX3+GX,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 5UE,Yes,51.399898,-1.309541,448129,166989,SU481669,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",2017-06-01,,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 019D","Urban city and town",South East,75,,E01016348,,E02003385,"Newbury Central & Greenham",E04001207,E00082576,E14000830,20162,1,0,2021-09-22,"Newbury Racecourse",0.20019,RG,RG14,"Thames Valley","Thames Water",9C3W9MXR+X5,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 5UF,No,51.399024,-1.297038,449000,166900,SU490668,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",1980-01-01,2000-10-01,"Greenham","",,,"","","West Berkshire 019A","Rural hamlet and isolated dwellings",South East,75,,E01016293,,E02003385,"Newbury Central & Greenham",E04001173,E00082305,E14000830,22265,8,1,2021-09-22,"Newbury Racecourse",0.748663,RG,RG14,"Thames Valley","",9C3W9PX3+J5,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 5UG,Yes,51.394393,-1.283512,449946,166394,SU499663,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",2000-12-01,,"Greenham","",7,3,"","","West Berkshire 019A","Rural hamlet and isolated dwellings",South East,72,,E01016293,,E02003385,"Newbury Central & Greenham",E04001173,E00082305,E14000830,22265,1,0,2021-09-22,"Newbury Racecourse",1.74348,RG,RG14,"Thames Valley","Thames Water",9C3W9PV8+QH,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 5UH,No,51.400099,-1.309887,448105,167011,SU481670,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",1991-09-01,1998-06-01,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 019D","Urban city and town",South East,75,,E01016348,,E02003385,"Newbury Central & Greenham",E04001207,E00082576,E14000830,20162,8,1,2021-09-22,"Newbury Racecourse",0.232542,RG,RG14,"Thames Valley","",9C3WCM2R+22,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 5UJ,Yes,51.403783,-1.298921,448864,167428,SU488674,"","West Berkshire","Newbury Clay Hill",E06000037,E05012142,England,E99999999,"Newbury",1997-12-01,,"Newbury","",18,9,"Newbury/Thatcham","Newbury","West Berkshire 013B","Urban city and town",South East,76,,E01016280,,E02003379,"Newbury Clay Hill",E04001207,E00082242,E14000830,17000,1,0,2021-09-22,"Newbury Racecourse",0.853535,RG,RG14,"Thames Valley","Thames Water",9C3WCP32+GC,57400,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 5UL,Yes,51.403907,-1.298602,448886,167442,SU488674,"","West Berkshire","Newbury Clay Hill",E06000037,E05012142,England,E99999999,"Newbury",1997-12-01,,"Newbury","",19,8,"Newbury/Thatcham","Newbury","West Berkshire 013B","Urban city and town",South East,76,,E01016280,,E02003379,"Newbury Clay Hill",E04001207,E00082242,E14000830,17000,1,0,2021-09-22,"Newbury Racecourse",0.879044,RG,RG14,"Thames Valley","Thames Water",9C3WCP32+HH,57400,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 5UN,Yes,51.398491,-1.322518,447228,166824,SU472668,"","West Berkshire","Newbury Central",E06000037,E05012141,England,E99999999,"Newbury",1990-02-01,,"Newbury","",24,20,"Newbury/Thatcham","Newbury","West Berkshire 019C","Urban city and town",South East,79,,E01016347,,E02003385,"Newbury Central & Greenham",E04001207,E00082573,E14000830,17784,1,0,2021-09-22,"Newbury",0.096445,RG,RG14,"Thames Valley","Thames Water",9C3W9MXG+9X,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 5UP,Yes,51.399837,-1.305176,448433,166985,SU484669,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",1999-12-01,,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 019B","Urban city and town",South East,75,,E01016346,,E02003385,"Newbury Central & Greenham",E04001207,E00082571,E14000830,14559,1,1,2021-09-22,"Newbury Racecourse",0.237588,RG,RG14,"Thames Valley","Thames Water",9C3W9MXV+WW,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 5UQ,No,51.400009,-1.322251,447245,166993,SU472669,"","West Berkshire","Newbury Central",E06000037,E05012141,England,E99999999,"Newbury",1987-04-01,2003-03-01,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 019C","Urban city and town",South East,80,,E01016347,,E02003385,"Newbury Central & Greenham",E04001207,E00082570,E14000830,17784,1,1,2021-09-22,"Newbury",0.265535,RG,RG14,"Thames Valley","",9C3WCM2H+23,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 5UR,Yes,51.401383,-1.300582,448751,167160,SU487671,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",1990-02-01,,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 019B","Urban city and town",South East,76,,E01016346,,E02003385,"Newbury Central & Greenham",E04001207,E00082571,E14000830,14559,1,1,2021-09-22,"Newbury Racecourse",0.596452,RG,RG14,"Thames Valley","Thames Water",9C3WCM2X+HQ,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 5US,No,51.400009,-1.322251,447245,166993,SU472669,"","West Berkshire","Newbury Central",E06000037,E05012141,England,E99999999,"Newbury",2000-12-01,2010-07-01,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 019C","Urban city and town",South East,80,,E01016347,,E02003385,"Newbury Central & Greenham",E04001207,E00082570,E14000830,17784,1,1,2021-09-22,"Newbury",0.265535,RG,RG14,"Thames Valley","",9C3WCM2H+23,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 5UT,Yes,51.399127,-1.306797,448321,166905,SU483669,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",1988-03-01,,"Greenham","",,,"Newbury/Thatcham","Newbury","West Berkshire 019A","Urban city and town",South East,76,,E01016293,,E02003385,"Newbury Central & Greenham",E04001173,E00082301,E14000830,22265,1,0,2021-09-22,"Newbury Racecourse",0.101503,RG,RG14,"Thames Valley","Thames Water",9C3W9MXV+M7,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 5UU,No,51.400009,-1.322251,447245,166993,SU472669,"","West Berkshire","Newbury Central",E06000037,E05012141,England,E99999999,"Newbury",2001-06-01,2006-04-01,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 019C","Urban city and town",South East,80,,E01016347,,E02003385,"Newbury Central & Greenham",E04001207,E00082570,E14000830,17784,1,1,2021-09-22,"Newbury",0.265535,RG,RG14,"Thames Valley","",9C3WCM2H+23,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 5UW,No,51.399042,-1.299913,448800,166900,SU487669,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",1986-04-01,1991-12-01,"Greenham","",,,"","","West Berkshire 019A","Urban city and town",South East,75,,E01016293,,E02003385,"Newbury Central & Greenham",E04001173,E00082301,E14000830,22265,8,1,2021-09-22,"Newbury Racecourse",0.550526,RG,RG14,"Thames Valley","",9C3W9PX2+J2,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
